date,hour,demand
2021-03-03,14,73.21431799529049
2021-03-03,15,73.06878924464377
2021-03-03,16,74.76548431796508
2021-03-03,17,85.3282841437281
2021-03-03,18,85.02266109430207
2021-03-03,19,82.01117254059372
2021-03-03,20,77.33693242585856
2021-03-03,21,69.56387161055869
2021-03-03,22,67.186465805799
2021-03-03,23,63.75850038868193
2021-03-04,0,54.669755329250606
2021-03-04,1,54.12568541460646
2021-03-04,2,54.12568541460646
2021-03-04,4,53.62259194994793
2021-03-04,6,53.370247161341794
2021-03-04,7,66.03690950556388
2021-03-04,8,68.81090835351037
2021-03-04,9,70.08053790497709
2021-03-04,10,69.23993875167169
2021-03-04,11,73.99048945066703
2021-03-04,12,74.611449515984
2021-03-04,13,76.7804039327248
2021-03-04,14,75.95526425657803
2021-03-04,15,76.06327657616035
2021-03-04,16,77.50630240572693
2021-03-04,17,86.68929919117416
2021-03-04,18,84.78206965918301
2021-03-04,19,82.37289202938676
2021-03-04,20,77.19963511466153
2021-03-04,21,69.73090714406872
2021-03-04,22,68.73321950932585
2021-03-04,23,64.46568851387802
2021-03-05,0,56.13482455537738
2021-03-05,1,55.69182890670632
2021-03-05,2,55.69182890670632
2021-03-05,3,55.21073497485384
2021-03-05,4,53.77590816517013
2021-03-05,5,53.05231094489103
2021-03-05,6,53.323301550472515
2021-03-05,7,65.44907813826615
2021-03-05,8,67.26480855628141
2021-03-05,9,78.25898102324005
2021-03-05,10,90.44693127183669
2021-03-05,11,98.99826184422432
2021-03-05,12,102.99671831780559
2021-03-05,13,100.1858797337877
2021-03-05,14,99.03337087159298
2021-03-05,15,101.32221782808485
2021-03-05,16,102.96871169603887
2021-03-05,17,104.00197125801095
2021-03-05,18,103.01039367458654
2021-03-05,19,100.13581938317962
2021-03-05,20,81.72198696274816
2021-03-05,21,75.72647301738779
2021-03-05,22,70.1928447110024
2021-03-05,23,66.15323728005534
2021-03-06,0,59.32722961569182
2021-03-06,1,58.863693696685225
2021-03-06,2,58.78437817659339
2021-03-06,4,54.231681490255404
2021-03-06,7,60.53416422754984
2021-03-06,8,61.4837644192852
2021-03-06,9,78.47896169681154
2021-03-06,10,95.19672849438132
2021-03-06,11,110.30205985840824
2021-03-06,12,121.73145522399443
2021-03-06,13,130.08769866347106
2021-03-06,14,125.37640767439986
2021-03-06,15,125.2616186994159
2021-03-06,16,120.50670588295819
2021-03-06,17,114.36766621097824
2021-03-06,18,119.4447835170214
2021-03-06,19,113.18737793898445
2021-03-06,20,85.98087840778123
2021-03-06,21,78.73596418234725
2021-03-06,22,68.22844225339323
2021-03-06,23,64.36883975211181
2021-03-07,0,59.91875387364766
2021-03-07,1,59.273555489981845
2021-03-07,2,59.19423996989003
2021-03-07,3,56.09502207485245
2021-03-07,4,54.64671825217819
2021-03-07,5,54.36492329421802
2021-03-07,7,60.25752210728847
2021-03-07,8,61.350063945156165
2021-03-07,9,77.3405827048304
2021-03-07,10,92.26167928182831
2021-03-07,11,107.9038505580443
2021-03-07,12,111.90950897879533
2021-03-07,13,117.98041351367826
2021-03-07,14,108.61636933752706
2021-03-07,15,108.37877902200671
2021-03-07,16,105.64084652679419
2021-03-07,17,102.96034948003498
2021-03-07,18,106.14992855690308
2021-03-07,19,103.40692943933878
2021-03-07,20,82.47024694600954
2021-03-07,21,76.06455400048537
2021-03-07,22,68.03741041713079
2021-03-07,23,64.16726810478326
2021-03-08,0,54.40821512155719
2021-03-08,1,52.85629778348457
2021-03-08,2,52.869971252872325
2021-03-08,3,52.98778380228047
2021-03-08,4,52.4158241949512
2021-03-08,6,52.2999292823626
2021-03-08,7,66.4967323729303
2021-03-08,8,69.75228633722453
2021-03-08,9,73.21511944612794
2021-03-08,10,71.7397634557987
2021-03-08,11,76.56302132604876
2021-03-08,12,78.00458266797492
2021-03-08,13,77.72961288186717
2021-03-08,14,77.1047817049653
2021-03-08,15,77.35531654103454
2021-03-08,16,78.52312943689886
2021-03-08,17,84.736314382353
2021-03-08,18,85.2208774142534
2021-03-08,19,82.82921686543636
2021-03-08,20,77.1423786548187
2021-03-08,21,67.89867492565122
2021-03-08,22,54.87446514784502
2021-03-08,23,54.82596193018034
2021-03-09,0,53.80281660199526
2021-03-09,1,53.20224296766359
2021-03-09,2,53.20224296766359
2021-03-09,3,53.27999272272323
2021-03-09,4,52.81745154534263
2021-03-09,5,52.425793237506255
2021-03-09,6,52.29446540195453
2021-03-09,7,67.0797268670016
2021-03-09,8,69.02412615891821
2021-03-09,9,71.54834834924866
2021-03-09,10,68.52790839356696
2021-03-09,11,72.7417341639502
2021-03-09,12,73.77416159079672
2021-03-09,13,73.75529451525986
2021-03-09,14,73.0487962632947
2021-03-09,15,72.90326751264799
2021-03-09,16,74.01088424137458
2021-03-09,17,84.32097850889849
2021-03-09,18,83.73896252945143
2021-03-09,19,80.19065435160014
2021-03-09,20,76.86354506556184
2021-03-09,21,68.55245462398402
2021-03-09,22,58.227706630279386
2021-03-09,23,57.49692673681531
2021-03-10,0,54.22819559082057
2021-03-10,1,53.77544565148997
2021-03-10,2,53.77544565148997
2021-03-10,4,53.461534147798474
2021-03-10,6,52.67863428591776
2021-03-10,7,67.3323647236476
2021-03-10,8,68.8580527572063
2021-03-10,9,71.29782247404115
2021-03-10,10,68.15617905593784
2021-03-10,11,72.24319218160144
2021-03-10,12,73.1375860916361
2021-03-10,13,73.43759081055995
2021-03-10,14,72.61489926099927
2021-03-10,15,72.46937051035255
2021-03-10,16,74.25066996901455
2021-03-10,17,85.41514765236163
2021-03-10,18,84.95704326070735
2021-03-10,19,81.84335555503236
2021-03-10,20,77.25477325706801
2021-03-10,21,69.83290870510199
2021-03-10,22,67.15088288297471
2021-03-10,23,63.722917465857634
2021-03-11,0,54.588251954773455
2021-03-11,2,54.04418204012931
2021-03-11,3,54.023869296027556
2021-03-11,4,53.55738014458087
2021-03-11,5,53.16572183674449
2021-03-11,6,53.11079572463833
2021-03-11,7,67.20191687986924
2021-03-11,8,68.8946870973316
2021-03-11,9,70.2588803431341
2021-03-11,10,69.23993875167169
2021-03-11,11,73.99048945066703
2021-03-11,12,74.611449515984
2021-03-11,13,76.8494426826306
2021-03-11,14,76.02430300648383
2021-03-11,15,76.13231532606615
2021-03-11,16,77.57534115563273
2021-03-11,17,86.84371747758355
2021-03-11,18,84.62200481205201
2021-03-11,19,82.49349591931582
2021-03-11,20,77.3405436150439
2021-03-11,21,70.32095115244832
2021-03-11,22,68.79557583116494
2021-03-11,23,64.5280448357171
2021-03-12,0,56.08945439921774
2021-03-12,1,55.646458750546685
2021-03-12,2,55.646458750546685
2021-03-12,4,53.710696359803066
2021-03-12,5,52.98709913952397
2021-03-12,6,52.68882003236206
2021-03-12,7,64.9835933561028
2021-03-12,8,66.76755491134189
2021-03-12,9,76.78506197211833
2021-03-12,10,88.85070660504088
2021-03-12,11,95.19838884323048
2021-03-12,12,97.04964152063344
2021-03-12,13,91.84787130046105
2021-03-12,14,90.54002704449346
2021-03-12,15,93.46480788410159
2021-03-12,16,96.19351742341064
2021-03-12,17,97.56934552795128
2021-03-12,18,95.46092049681016
2021-03-12,19,92.97671978166301
2021-03-12,20,79.82011438179764
2021-03-12,21,74.36171693218509
2021-03-12,22,69.96761952037988
2021-03-12,23,66.07678996799709
2021-03-13,0,59.18623747598605
2021-03-13,1,58.72270155697945
2021-03-13,2,58.64338603688762
2021-03-13,5,53.77741325681355
2021-03-13,6,52.6173895335342
2021-03-13,7,59.9624421753822
2021-03-13,8,60.99478462485982
2021-03-13,9,77.34341791342251
2021-03-13,10,94.30384609052106
2021-03-13,11,109.11984257204986
2021-03-13,12,119.2316904581179
2021-03-13,13,124.37363101167864
2021-03-13,14,120.53647099851561
2021-03-13,15,120.17973784721248
2021-03-13,16,116.06102908690663
2021-03-13,17,110.66709703484526
2021-03-13,18,114.59178918496099
2021-03-13,19,108.06475602789276
2021-03-13,20,84.50607344768041
2021-03-13,21,76.5082022681944
2021-03-13,22,68.24518093797596
2021-03-13,23,64.75657853748103
2021-03-14,0,59.73686347766291
2021-03-14,1,59.09166509399709
2021-03-14,2,59.012349573905276
2021-03-14,3,55.688304167569136
2021-03-14,5,54.14009578291946
2021-03-14,6,52.793728559776774
2021-03-14,7,59.68580005512083
2021-03-14,8,60.86108415073078
2021-03-14,9,76.43162411865157
2021-03-14,10,91.32270051189143
2021-03-14,11,107.94350119013254
2021-03-14,12,111.24506130489452
2021-03-14,13,111.72252641512144
2021-03-14,14,103.96725313545365
2021-03-14,15,103.66957192546738
2021-03-14,16,101.12778156194251
2021-03-14,17,99.17745547457953
2021-03-14,18,102.20747242028682
2021-03-14,19,98.88311102981372
2021-03-14,20,80.86150380603306
2021-03-14,21,74.64395413063744
2021-03-14,22,68.05414910171353
2021-03-14,23,64.55500689015247
2021-03-15,0,54.40821512155719
2021-03-15,1,52.85629778348457
2021-03-15,2,52.869971252872325
2021-03-15,4,52.21808380920281
2021-03-15,5,52.055253669347366
2021-03-15,6,51.81821343709632
2021-03-15,7,67.3877751712117
2021-03-15,8,70.26016001710528
2021-03-15,9,73.42606699344294
2021-03-15,10,71.60047774151298
2021-03-15,11,76.54722191201634
2021-03-15,12,78.19335105932552
2021-03-15,13,77.75042380909142
2021-03-15,14,77.12559263218955
2021-03-15,15,77.37612746825877
2021-03-15,16,78.5439403641231
2021-03-15,17,84.9376636249034
2021-03-15,18,85.09350233560916
2021-03-15,19,82.70184178679214
2021-03-15,20,76.33827797715948
2021-03-15,21,67.68796485251698
2021-03-15,22,55.3488294469106
2021-03-15,23,55.300326229245925
2021-03-16,0,53.91599998975482
2021-03-16,1,53.20224296766359
2021-03-16,2,53.20224296766359
2021-03-16,4,52.61971115959424
2021-03-16,5,52.456881019738795
2021-03-16,6,51.81274955668826
2021-03-16,7,67.99116110054564
2021-03-16,8,69.34062469242895
2021-03-16,9,71.38546134469232
2021-03-16,10,68.31332895957735
2021-03-16,11,72.39359386820719
2021-03-16,12,73.47615967406372
2021-03-16,13,72.91357935043874
2021-03-16,14,72.20708109847358
2021-03-16,15,72.06155234782686
2021-03-16,16,73.12718978483676
2021-03-16,17,84.61848283733039
2021-03-16,18,83.78434822178225
2021-03-16,19,80.23604004393097
2021-03-16,20,76.05944438790259
2021-03-16,21,68.34174455084978
2021-03-16,22,58.54574577301981
2021-03-16,23,57.814965879555736
2021-03-17,0,54.34137897858014
2021-03-17,1,53.77544565148997
2021-03-17,2,53.77544565148997
2021-03-17,4,53.002703536486166
2021-03-17,5,52.83987339663072
2021-03-17,6,52.00343844436448
2021-03-17,7,67.74853800205628
2021-03-17,8,69.174551290717
2021-03-17,9,71.1349354694848
2021-03-17,10,67.94159962194821
2021-03-17,11,72.00851206908607
2021-03-17,12,72.95304435813074
2021-03-17,13,72.70933582896646
2021-03-17,14,71.88664427940577
2021-03-17,15,71.74111552875905
2021-03-17,16,73.48043569570434
2021-03-17,17,85.71265198079352
2021-03-17,18,85.2988267362894
2021-03-17,19,82.18513903061441
2021-03-17,20,76.45067257940877
2021-03-17,21,69.69813047992244
2021-03-17,22,66.92159155119698
2021-03-17,23,64.05976388629455
2021-03-18,0,54.70143534253303
2021-03-18,1,54.04418204012931
2021-03-18,2,54.04418204012931
2021-03-18,4,53.098549533268574
2021-03-18,5,52.93571939341312
2021-03-18,6,52.43559988308504
2021-03-18,7,67.47376174979435
2021-03-18,8,69.06685722235875
2021-03-18,9,70.01203047474371
2021-03-18,10,68.88481662399566
2021-03-18,11,73.45609664779523
2021-03-18,12,73.93797139389632
2021-03-18,13,75.19857593258783
2021-03-18,14,74.37343625644107
2021-03-18,15,74.4814485760234
2021-03-18,16,75.88249511387329
2021-03-18,17,86.64419517177453
2021-03-18,18,84.9898677139992
2021-03-18,19,82.861358821263
2021-03-18,20,76.53644293738466
2021-03-18,21,70.0882336826054
2021-03-18,22,68.46834525472383
2021-03-18,23,64.76695201149064
2021-03-19,0,56.20263778697732
2021-03-19,2,55.646458750546685
2021-03-19,4,53.25186574849077
2021-03-19,5,52.757096696192605
2021-03-19,6,52.26120821231675
2021-03-19,7,65.48401317698128
2021-03-19,8,67.01954660495574
2021-03-19,9,75.54365666227392
2021-03-19,10,85.91669784108467
2021-03-19,11,91.18125164476224
2021-03-19,12,93.21566007293943
2021-03-19,13,90.37144437078075
2021-03-19,14,89.7783960331805
2021-03-19,15,92.37069124695934
2021-03-19,16,94.82997408761719
2021-03-19,17,96.20580219215782
2021-03-19,18,91.35236927455887
2021-03-19,19,90.35530590708724
2021-03-19,20,79.24601217570805
2021-03-19,21,74.25000740753002
2021-03-19,22,69.96761952037988
2021-03-19,23,66.60326717178182
2021-03-20,0,59.18623747598605
2021-03-20,1,58.72270155697945
2021-03-20,2,58.64338603688762
2021-03-20,5,53.54741081348218
2021-03-20,6,52.12216748421199
2021-03-20,7,60.20531097585252
2021-03-20,8,61.24677631847366
2021-03-20,9,76.891368835994
2021-03-20,10,94.27963855558905
2021-03-20,11,107.91526738069776
2021-03-20,12,114.86397099786922
2021-03-20,13,116.84183950637252
2021-03-20,14,114.61077850573649
2021-03-20,15,112.96489253688188
2021-03-20,16,109.16584128853616
2021-03-20,17,105.84215900284782
2021-03-20,18,111.89410308733062
2021-03-20,19,105.20852700604217
2021-03-20,20,83.98916600712626
2021-03-20,21,76.56428431358601
2021-03-20,22,68.05575350033425
2021-03-20,23,65.09362830362404
2021-03-21,1,59.09166509399709
2021-03-21,2,59.012349573905276
2021-03-21,3,55.688304167569136
2021-03-21,5,53.910093339588094
2021-03-21,7,59.92866885559116
2021-03-21,8,61.11307584434462
2021-03-21,9,75.88980231395033
2021-03-21,10,90.03389280944467
2021-03-21,11,104.73851871192737
2021-03-21,12,106.86230590323973
2021-03-21,13,102.39733800213604
2021-03-21,14,96.32814880056243
2021-03-21,15,96.44720784812925
2021-03-21,16,91.72692289892724
2021-03-21,17,91.1236107453517
2021-03-21,18,97.73733211415849
2021-03-21,19,94.2702040966865
2021-03-21,20,79.9914713654789
2021-03-21,21,74.70003617602904
2021-03-21,22,67.86472166407181
2021-03-21,23,64.8920566562955
2021-03-22,0,53.96627879473315
2021-03-22,1,52.41436145666054
2021-03-22,2,52.42803492604829
2021-03-22,5,51.61331734252333
2021-03-22,6,51.713740018099095
2021-03-22,7,67.3877751712117
2021-03-22,8,70.26016001710528
2021-03-22,9,73.14804931504581
2021-03-22,10,72.39245808798883
2021-03-22,11,76.74183092298482
2021-03-22,12,77.2206602511694
2021-03-22,13,75.1373124483376
2021-03-22,14,74.51248127143572
2021-03-22,15,74.76301610750495
2021-03-22,16,75.86514417522113
2021-03-22,17,84.41706690482827
2021-03-22,18,85.17996951707634
2021-03-22,19,82.78830896825933
2021-03-22,21,67.80086463929737
2021-03-22,22,55.49657931608904
2021-03-22,23,55.448076098424366
2021-03-23,0,53.474063662930796
2021-03-23,1,52.76030664083956
2021-03-23,6,51.70827613769103
2021-03-23,7,67.99116110054564
2021-03-23,8,69.34062469242895
2021-03-23,9,70.74034734404012
2021-03-23,10,69.15573607351094
2021-03-23,11,72.90253212522612
2021-03-23,12,72.48780899265442
2021-03-23,13,71.28235407434595
2021-03-23,14,70.57585582238079
2021-03-23,15,70.43032707173407
2021-03-23,16,71.47225897231252
2021-03-23,17,84.44499462256113
2021-03-23,18,83.6224029112586
2021-03-23,19,80.07409473340732
2021-03-23,20,76.02672395128498
2021-03-23,21,68.30902411423216
2021-03-23,22,58.69349564219825
2021-03-23,23,57.962715748734176
2021-03-24,0,53.899442651756104
2021-03-24,2,53.33350932466593
2021-03-24,5,52.39793706980668
2021-03-24,6,51.83135479609036
2021-03-24,7,67.74853800205628
2021-03-24,8,69.174551290717
2021-03-24,9,70.4898214688326
2021-03-24,11,72.51745032610499
2021-03-24,12,71.98024771898486
2021-03-24,13,71.09366459513708
2021-03-24,14,70.38716634317193
2021-03-24,15,70.2416375925252
2021-03-24,16,71.95725222303906
2021-03-24,17,85.53916376602427
2021-03-24,18,85.13688142576575
2021-03-24,19,82.02319372009076
2021-03-24,20,76.41795214279115
2021-03-24,21,69.36725462729227
2021-03-24,22,66.62343613518442
2021-03-24,23,63.76160847028199
2021-03-25,0,54.39893987353054
2021-03-25,1,53.74168657112683
2021-03-25,2,53.74168657112683
2021-03-25,5,52.633223924410636
2021-03-25,6,52.263516234810915
2021-03-25,7,67.47376174979435
2021-03-25,8,69.06685722235875
2021-03-25,9,68.80942936991323
2021-03-25,10,68.95520592021835
2021-03-25,11,72.62835483849183
2021-03-25,12,72.0598275810477
2021-03-25,13,73.86570094227386
2021-03-25,14,73.15675456372266
2021-03-25,15,73.26476688330499
2021-03-25,16,74.90366229936899
2021-03-25,17,86.38423977553809
2021-03-25,18,84.70421246533868
2021-03-25,19,82.40207823567525
2021-03-25,20,76.76071232011824
2021-03-25,21,69.66258405563669
2021-03-25,22,68.17018983871127
2021-03-25,23,64.46879659547808
2021-03-26,0,55.974529910809395
2021-03-26,1,55.41835087437877
2021-03-26,2,55.41835087437877
2021-03-26,5,52.52898882002468
2021-03-26,6,52.08912456404263
2021-03-26,7,65.48401317698128
2021-03-26,8,67.01954660495574
2021-03-26,9,74.63025540736201
2021-03-26,10,85.92631886224233
2021-03-26,11,90.36464654755612
2021-03-26,12,91.66202927977298
2021-03-26,13,90.18607480858746
2021-03-26,14,89.3406171666765
2021-03-26,15,91.93291238045535
2021-03-26,16,94.77371578388374
2021-03-26,17,96.21261401098816
2021-03-26,18,90.14217064671138
2021-03-26,19,89.0250046252547
2021-03-26,20,77.85105174935855
2021-03-26,21,72.94713309090675
2021-03-26,22,69.74351622936547
2021-03-26,23,66.37916388076741
2021-03-27,0,58.83748592223449
2021-03-27,1,58.3739500032279
2021-03-27,2,58.294634483136065
2021-03-27,3,55.64558249028492
2021-03-27,4,53.802642311727155
2021-03-27,6,52.214695532080356
2021-03-27,7,60.977124128028755
2021-03-27,8,62.01858947064991
2021-03-27,9,76.15038487097942
2021-03-27,10,94.7528938291042
2021-03-27,11,107.70746838917084
2021-03-27,12,110.22275989135562
2021-03-27,13,113.93259105018733
2021-03-27,14,111.93883648739327
2021-03-27,15,109.20268010651098
2021-03-27,16,106.38945894318665
2021-03-27,17,103.71726035809063
2021-03-27,18,108.18813945871403
2021-03-27,19,102.01579367642084
2021-03-27,20,82.9996443456276
2021-03-27,21,76.12871833244958
2021-03-27,22,67.35010634967068
2021-03-27,23,64.3879811529605
2021-03-28,0,59.68886778181005
2021-03-28,1,59.04366939814425
2021-03-28,2,58.964353878052435
2021-03-28,3,55.91663807624335
2021-03-28,4,54.21767907364995
2021-03-28,5,54.0315060992359
2021-03-28,7,60.70048200776739
2021-03-28,8,61.88488899652085
2021-03-28,9,75.14881834893573
2021-03-28,10,90.12100348191646
2021-03-28,11,104.44834604292383
2021-03-28,12,106.23665137444833
2021-03-28,13,97.34364942577804
2021-03-28,14,93.19819673965964
2021-03-28,15,93.31725578722646
2021-03-28,16,88.08531531382086
2021-03-28,17,88.0636163519797
2021-03-28,18,98.91969237278961
2021-03-28,19,95.21970984509069
2021-03-28,20,80.05921875011444
2021-03-28,21,74.02975940303897
2021-03-28,22,67.15907451340826
2021-03-28,23,63.865449770386505
2021-03-29,0,54.20191983909183
2021-03-29,2,52.44622273911445
2021-03-29,3,52.33520712054167
2021-03-29,4,52.011788526737455
2021-03-29,5,51.848958386882
2021-03-29,6,52.15536462903242
2021-03-29,7,67.82750679813039
2021-03-29,8,70.3501026897463
2021-03-29,9,73.09704268644293
2021-03-29,10,71.69756376141041
2021-03-29,11,75.05786002340197
2021-03-29,12,75.32260464139416
2021-03-29,13,74.06459671963442
2021-03-29,14,73.73348674088925
2021-03-29,15,73.98402157695847
2021-03-29,16,75.34770405932022
2021-03-29,17,84.23605019826564
2021-03-29,18,84.65500096069097
2021-03-29,19,82.08971507494672
2021-03-29,20,75.49056467803295
2021-03-29,21,66.88965088462881
2021-03-29,22,55.461058593834565
2021-03-29,23,55.55468392157712
2021-03-30,0,53.96423156520245
2021-03-30,2,53.25047454311121
2021-03-30,6,52.05756166921852
2021-03-30,7,68.43089272746431
2021-03-30,8,69.43056736506995
2021-03-30,9,70.74494959930698
2021-03-30,10,68.51645063080227
2021-03-30,11,71.1895792987434
2021-03-30,12,71.04416736023686
2021-03-30,13,70.25887375157187
2021-03-30,14,69.8460966977634
2021-03-30,15,69.70056794711667
2021-03-30,16,71.00405426234069
2021-03-30,17,84.61312584637172
2021-03-30,18,83.54937455383926
2021-03-30,19,79.7996604056063
2021-03-30,20,75.3042061034733
2021-03-30,21,68.467420749174
2021-03-30,22,59.39128299942265
2021-03-30,23,58.80263165136581
2021-03-31,1,53.82367722693758
2021-03-31,2,53.82367722693758
2021-03-31,5,52.88810497207834
2021-03-31,6,52.47551533357299
2021-03-31,7,68.44089474411089
2021-03-31,8,69.43126107707545
2021-03-31,9,70.39981893476207
2021-03-31,10,68.04534229145196
2021-03-31,11,70.80449749962227
2021-03-31,12,70.53660608656729
2021-03-31,13,70.07018427236301
2021-03-31,14,69.65740721855452
2021-03-31,15,69.51187846790782
2021-03-31,16,71.48904751306723
2021-03-31,17,85.54105422628805
2021-03-31,18,85.06100975640459
2021-03-31,19,81.74591608034794
2021-03-31,20,75.69543429497948
2021-03-31,21,68.88504661608678
2021-03-31,22,66.03557963404194
2021-03-31,23,63.07755246146587
2021-04-01,0,53.14293865690118
2021-04-01,1,52.39746370156063
2021-04-01,2,52.39746370156063
2021-04-01,6,52.18039978779441
2021-04-01,7,68.39948405574633
2021-04-01,8,70.77394707314382
2021-04-01,9,70.44389276949593
2021-04-01,10,69.80548045973829
2021-04-01,11,73.99571965153704
2021-04-01,12,74.34536242354672
2021-04-01,13,74.0365484337862
2021-04-01,14,73.62132325339167
2021-04-01,15,73.83423885713314
2021-04-01,16,76.20956080868336
2021-04-01,17,88.60768620780898
2021-04-01,18,87.22917638377427
2021-04-01,19,84.75716741783008
2021-04-01,20,77.1596911887849
2021-04-01,21,71.74126261318446
2021-04-01,22,65.60971755710314
2021-04-01,23,63.25635809572789
2021-04-02,0,55.835706320919556
2021-04-02,2,55.27952728448892
2021-04-02,5,51.91897171162673
2021-04-02,6,51.90639740055158
2021-04-02,7,67.67587737829331
2021-04-02,8,69.32163976487435
2021-04-02,9,75.28186079047123
2021-04-02,10,83.83257616598269
2021-04-02,11,88.8012462128599
2021-04-02,12,89.12856159240955
2021-04-02,13,85.40001718451717
2021-04-02,14,84.88972437777103
2021-04-02,15,87.74558909182525
2021-04-02,16,91.32440796121641
2021-04-02,17,92.00578121156474
2021-04-02,18,89.28570692915777
2021-04-02,19,89.8307957266535
2021-04-02,20,78.95750752798195
2021-04-02,21,74.07161103599124
2021-04-02,22,64.7185242704052
2021-04-02,23,62.09474989036892
2021-04-03,0,58.82912572187281
2021-04-03,1,58.385555281688546
2021-04-03,2,58.32508548702139
2021-04-03,3,55.82028018436239
2021-04-03,5,53.31673904764235
2021-04-03,6,52.38492100063503
2021-04-03,7,64.09693754750914
2021-04-03,8,64.65563050684585
2021-04-03,9,78.07776886284817
2021-04-03,10,95.89443813161365
2021-04-03,11,106.86414819429352
2021-04-03,12,107.93271262385178
2021-04-03,13,114.32647961487727
2021-04-03,14,111.83593729877371
2021-04-03,15,109.93438044690262
2021-04-03,16,107.03298058440511
2021-04-03,17,102.21739583818766
2021-04-03,18,105.20066877197868
2021-04-03,19,102.37461307681146
2021-04-03,20,83.071442863338
2021-04-03,21,76.85824450678835
2021-04-03,22,63.044169925645555
2021-04-03,23,60.571728363377005
2021-04-04,0,59.60002745668519
2021-04-04,1,58.974794551841725
2021-04-04,2,58.91432475717456
2021-04-04,3,56.29979121978733
2021-04-04,6,52.938549828765105
2021-04-04,7,64.04376627935673
2021-04-04,8,64.42341208930756
2021-04-04,9,77.0303341725252
2021-04-04,10,88.87389210454624
2021-04-04,11,97.56557437654132
2021-04-04,12,98.70071580826836
2021-04-04,13,93.38670172840966
2021-04-04,14,89.1234665003567
2021-04-04,15,88.99678755731148
2021-04-04,16,83.19300189875054
2021-04-04,17,83.6384065018344
2021-04-04,18,93.12394624558252
2021-04-04,19,92.56486580307383
2021-04-04,20,79.28848165021006
2021-04-04,21,73.88349161087997
2021-04-04,22,62.654203795323674
2021-04-04,23,60.12603427680084
2021-04-05,0,53.243204720449086
2021-04-05,1,50.93553513486297
2021-04-05,2,50.73175537295821
2021-04-05,3,50.4965130675355
2021-04-05,5,50.11513045021401
2021-04-05,6,52.25657967453613
2021-04-05,7,68.97156579677218
2021-04-05,8,72.31128990924707
2021-04-05,9,72.94047505385522
2021-04-05,10,71.07001187262897
2021-04-05,11,74.78757389266934
2021-04-05,12,74.54472908698938
2021-04-05,13,74.41729219729748
2021-04-05,14,74.08618221855231
2021-04-05,15,74.39022584888566
2021-04-05,16,76.50720699083317
2021-04-05,17,85.75266427916337
2021-04-05,18,84.12861461194373
2021-04-05,19,81.58254479290662
2021-04-05,20,74.12146291958496
2021-04-05,21,67.06261166726858
2021-04-05,22,55.109217208511055
2021-04-05,23,55.107279814607764
2021-04-06,0,52.56984785821153
2021-04-06,1,51.36416554796197
2021-04-06,2,51.36416554796197
2021-04-06,5,50.59944302952541
2021-04-06,6,52.15877671472223
2021-04-06,7,69.15673825153128
2021-04-06,8,71.36148525010252
2021-04-06,9,71.05204477214829
2021-04-06,10,68.88085681513236
2021-04-06,11,71.89215870414078
2021-04-06,12,71.42198595824885
2021-04-06,13,70.73034628392124
2021-04-06,14,70.31756923011275
2021-04-06,15,70.27694376362521
2021-04-06,16,71.75308399041721
2021-04-06,17,85.52631246254867
2021-04-06,18,82.89818785300339
2021-04-06,19,79.08890061034747
2021-04-06,20,74.36380592444749
2021-04-06,21,68.27015475182854
2021-04-06,22,57.6843182601715
2021-04-06,23,57.49793893945507
2021-04-07,2,51.923451545173116
